Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2024-09-19,0.177,0.1915,0.177,0.1824,8044843.0,2024-09-19 23:59:59.999,1464180.61510000,18517,4336383.00000000,789511.99900000,0
2024-09-20,0.1824,0.1889,0.1811,0.1867,3896875.0,2024-09-20 23:59:59.999,721991.05140000,10943,1922614.00000000,356266.45740000,0
2024-09-21,0.1869,0.1952,0.1865,0.1952,3730427.0,2024-09-21 23:59:59.999,711620.00730000,12043,1947560.00000000,371177.81690000,0
2024-09-22,0.1952,0.1956,0.1819,0.1874,7291218.0,2024-09-22 23:59:59.999,1360841.66570000,13081,3202187.00000000,597216.66390000,0
2024-09-23,0.1875,0.1943,0.1836,0.1936,4516095.0,2024-09-23 23:59:59.999,861501.21300000,11100,2312158.00000000,441135.21500000,0
2024-09-24,0.1936,0.2087,0.1886,0.1949,8050544.0,2024-09-24 23:59:59.999,1567565.45740000,17628,4045366.00000000,789321.63180000,0
2024-09-25,0.1949,0.1962,0.1885,0.1895,3336412.0,2024-09-25 23:59:59.999,642288.54280000,9675,1524530.00000000,293395.05690000,0
2024-09-26,0.1894,0.1966,0.1864,0.1944,4118195.0,2024-09-26 23:59:59.999,796225.09340000,11185,2524671.00000000,488554.77440000,0
2024-09-27,0.1945,0.2003,0.1923,0.1973,7120387.0,2024-09-27 23:59:59.999,1399813.92110000,18333,3809358.00000000,749170.29710000,0
2024-09-28,0.1972,0.199,0.189,0.1926,2593895.0,2024-09-28 23:59:59.999,501487.84330000,8276,1175133.00000000,227160.08560000,0
2024-09-29,0.1927,0.1935,0.1879,0.1912,2331783.0,2024-09-29 23:59:59.999,445466.16010000,6968,1108299.00000000,211810.95660000,0
2024-09-30,0.1911,0.1917,0.1774,0.179,4183049.0,2024-09-30 23:59:59.999,778273.66240000,13574,2158515.00000000,402278.55630000,0
2024-10-01,0.1789,0.1866,0.1652,0.1673,7842615.0,2024-10-01 23:59:59.999,1370400.70880000,18610,3669588.00000000,640302.39070000,0
2024-10-02,0.1673,0.1721,0.159,0.1618,6362570.0,2024-10-02 23:59:59.999,1048774.86250000,15340,3369139.00000000,553821.46630000,0
2024-10-03,0.1618,0.166,0.157,0.1643,5867359.0,2024-10-03 23:59:59.999,952082.34710000,13492,3034587.00000000,492998.04500000,0
2024-10-04,0.1643,0.1695,0.1634,0.1693,3564474.0,2024-10-04 23:59:59.999,592822.19620000,7305,1906904.00000000,317285.69240000,0
2024-10-05,0.1694,0.1722,0.1666,0.1702,2764637.0,2024-10-05 23:59:59.999,468962.04430000,6184,1271802.00000000,215768.94140000,0
2024-10-06,0.1701,0.1753,0.1694,0.1749,1596337.0,2024-10-06 23:59:59.999,275538.49590000,5268,824350.00000000,142269.48550000,0
2024-10-07,0.1749,0.1789,0.1733,0.1738,3364111.0,2024-10-07 23:59:59.999,594019.89190000,8793,1472112.00000000,259868.70550000,0
2024-10-08,0.174,0.1755,0.1678,0.1715,4789792.0,2024-10-08 23:59:59.999,820337.07750000,9594,2627992.00000000,450222.62220000,0
2024-10-09,0.1717,0.1727,0.1651,0.1673,2842716.0,2024-10-09 23:59:59.999,480516.27850000,7897,1387635.00000000,234373.24000000,0
2024-10-10,0.1673,0.1715,0.1613,0.1659,3916538.0,2024-10-10 23:59:59.999,653464.39320000,8614,2021612.00000000,336810.66160000,0
2024-10-11,0.1659,0.1742,0.1656,0.1733,3960583.0,2024-10-11 23:59:59.999,677366.54240000,8950,1724844.00000000,295012.26560000,0
2024-10-12,0.1734,0.1771,0.1733,0.175,2304806.0,2024-10-12 23:59:59.999,404376.07090000,6774,1198713.00000000,210342.01580000,0
2024-10-13,0.1752,0.1759,0.1696,0.1731,2370993.0,2024-10-13 23:59:59.999,410048.61900000,6468,1187571.00000000,205715.59620000,0
2024-10-14,0.1732,0.1815,0.1712,0.1808,5306712.0,2024-10-14 23:59:59.999,941580.32320000,10706,2608850.00000000,463205.20820000,0
2024-10-15,0.1809,0.1839,0.1737,0.1806,6233150.0,2024-10-15 23:59:59.999,1123418.90770000,15190,2960888.00000000,534027.15650000,0
2024-10-16,0.1808,0.1816,0.1756,0.1768,2718091.0,2024-10-16 23:59:59.999,484264.58140000,8993,1361943.00000000,242623.11860000,0
2024-10-17,0.1767,0.178,0.1699,0.1729,2574195.0,2024-10-17 23:59:59.999,447318.54290000,7171,1379663.00000000,239788.89580000,0
2024-10-18,0.1729,0.1772,0.1722,0.1769,2462612.0,2024-10-18 23:59:59.999,431543.89250000,5662,1290948.00000000,226448.36250000,0
2024-10-19,0.177,0.181,0.1755,0.1793,3602403.0,2024-10-19 23:59:59.999,643450.75400000,7714,1547716.00000000,276718.70850000,0
2024-10-20,0.1792,0.1842,0.1769,0.1842,3397260.0,2024-10-20 23:59:59.999,614192.73730000,9575,1382066.00000000,250239.84040000,0
2024-10-21,0.1841,0.1852,0.1775,0.1783,3757297.0,2024-10-21 23:59:59.999,680652.84600000,9530,1847897.00000000,334484.43530000,0
2024-10-22,0.1783,0.1793,0.1724,0.1758,4174306.0,2024-10-22 23:59:59.999,732085.74430000,11360,2022260.00000000,354802.11230000,0
2024-10-23,0.1758,0.1761,0.1652,0.1726,8647246.0,2024-10-23 23:59:59.999,1479159.92460000,16773,4263977.00000000,729452.65340000,0
2024-10-24,0.1726,0.1821,0.1702,0.1762,10075795.0,2024-10-24 23:59:59.999,1781270.12560000,17393,4612821.00000000,814059.54230000,0
2024-10-25,0.1763,0.1771,0.1551,0.1614,6350885.0,2024-10-25 23:59:59.999,1069160.56460000,14091,3215365.00000000,542183.18350000,0
2024-10-26,0.1612,0.165,0.1586,0.1612,3606697.0,2024-10-26 23:59:59.999,584683.19870000,8067,1799746.00000000,291715.53850000,0
2024-10-27,0.1612,0.1661,0.1601,0.165,1717872.0,2024-10-27 23:59:59.999,279612.52420000,4460,939093.00000000,152671.62650000,0
2024-10-28,0.1651,0.1672,0.161,0.166,3680082.0,2024-10-28 23:59:59.999,603420.26180000,8853,1842432.00000000,302064.68600000,0
2024-10-29,0.1661,0.1732,0.1651,0.1727,3970864.0,2024-10-29 23:59:59.999,674834.60590000,8878,1847417.00000000,313869.46280000,0
2024-10-30,0.1727,0.1729,0.1681,0.1696,3012114.0,2024-10-30 23:59:59.999,514379.96250000,7722,1497499.00000000,255639.36080000,0
2024-10-31,0.1696,0.1701,0.1591,0.1603,3276293.0,2024-10-31 23:59:59.999,537186.64410000,7463,1752247.00000000,286886.19470000,0
2024-11-01,0.1604,0.1641,0.1572,0.1597,3528560.0,2024-11-01 23:59:59.999,565327.74430000,7493,1687731.00000000,270373.37170000,0
2024-11-02,0.1597,0.1617,0.1544,0.155,3053654.0,2024-11-02 23:59:59.999,479764.03550000,5349,1504607.00000000,236276.21970000,0
2024-11-03,0.1552,0.1554,0.1461,0.151,5372101.0,2024-11-03 23:59:59.999,808728.45120000,12934,2219241.00000000,334000.93520000,0
2024-11-04,0.151,0.1534,0.1462,0.1493,7007610.0,2024-11-04 23:59:59.999,1048512.50100000,10537,3760543.00000000,562991.60570000,0
2024-11-05,0.1494,0.1593,0.1493,0.1568,5290725.0,2024-11-05 23:59:59.999,820622.10910000,10084,2561791.00000000,397545.02190000,0
2024-11-06,0.1568,0.1708,0.1568,0.1706,8905788.0,2024-11-06 23:59:59.999,1480720.20460000,16281,4399357.00000000,731951.65550000,0
2024-11-07,0.1708,0.1827,0.1666,0.1711,14512154.0,2024-11-07 23:59:59.999,2496154.07840000,23592,7554446.00000000,1298893.08270000,0
2024-11-08,0.1711,0.1726,0.1634,0.1709,16456831.0,2024-11-08 23:59:59.999,2758726.65910000,20130,8057600.00000000,1350036.49210000,0
2024-11-09,0.1709,0.1754,0.1678,0.1749,7083486.0,2024-11-09 23:59:59.999,1215362.91880000,12294,3138964.00000000,538724.51630000,0
2024-11-10,0.175,0.1898,0.1701,0.1839,13111081.0,2024-11-10 23:59:59.999,2377841.95440000,26678,6602673.00000000,1198327.62790000,0
2024-11-11,0.1841,0.1951,0.181,0.1949,14257077.0,2024-11-11 23:59:59.999,2682574.70350000,28723,7172249.00000000,1350257.22380000,0
2024-11-12,0.1949,0.2042,0.1824,0.1966,27337147.0,2024-11-12 23:59:59.999,5275873.45490000,51540,13939914.00000000,2691729.81960000,0
2024-11-13,0.1966,0.2001,0.18,0.1875,19245913.0,2024-11-13 23:59:59.999,3621324.85060000,36518,9830842.00000000,1849240.96820000,0
2024-11-14,0.1876,0.1928,0.178,0.1814,26153395.0,2024-11-14 23:59:59.999,4848495.97730000,34508,13381722.00000000,2489346.27920000,0
2024-11-15,0.1817,0.1925,0.1751,0.1924,18213785.0,2024-11-15 23:59:59.999,3362213.85580000,26699,9358846.00000000,1730430.22670000,0
2024-11-16,0.1921,0.217,0.1913,0.2168,19358528.0,2024-11-16 23:59:59.999,3971310.45180000,28533,9868714.00000000,2029745.80950000,0
2024-11-17,0.2166,0.2166,0.1923,0.1965,18083921.0,2024-11-17 23:59:59.999,3689031.56400000,27036,8398817.00000000,1713918.86160000,0
2024-11-18,0.1967,0.2305,0.1948,0.2267,31674602.0,2024-11-18 23:59:59.999,6819442.98970000,56632,15791941.00000000,3406791.49170000,0
2024-11-19,0.2266,0.2294,0.2095,0.2154,16405274.0,2024-11-19 23:59:59.999,3604958.14320000,31576,8152357.00000000,1790001.41390000,0
2024-11-20,0.2153,0.218,0.2016,0.2055,21073693.0,2024-11-20 23:59:59.999,4400880.69300000,26802,10625390.00000000,2218905.25950000,0
2024-11-21,0.2053,0.2173,0.198,0.215,17795932.0,2024-11-21 23:59:59.999,3730536.83610000,23706,8711610.00000000,1823080.94410000,0
2024-11-22,0.215,0.2317,0.2113,0.2317,22719400.0,2024-11-22 23:59:59.999,4994381.69030000,30577,11447009.00000000,2516820.41760000,0
2024-11-23,0.2318,0.2624,0.2292,0.2495,39464364.0,2024-11-23 23:59:59.999,9745835.20980000,73730,18896723.00000000,4660202.80050000,0
2024-11-24,0.2496,0.2902,0.2402,0.2888,40176060.0,2024-11-24 23:59:59.999,10535932.60220000,91775,20639194.00000000,5425863.78550000,0
2024-11-25,0.2888,0.3334,0.2632,0.2677,74986700.0,2024-11-25 23:59:59.999,22565545.79340000,142183,35095145.00000000,10570670.06580000,0
2024-11-26,0.2678,0.2914,0.2583,0.2827,30654419.0,2024-11-26 23:59:59.999,8403977.07420000,60580,14497461.00000000,3976125.78220000,0
2024-11-27,0.2826,0.3025,0.2749,0.2977,20730748.0,2024-11-27 23:59:59.999,6033084.06930000,40562,9718915.00000000,2826717.04940000,0
2024-11-28,0.2977,0.3088,0.292,0.3037,15545130.0,2024-11-28 23:59:59.999,4676449.06640000,30505,7663821.00000000,2305613.43710000,0
2024-11-29,0.3035,0.3319,0.2941,0.3283,18073775.0,2024-11-29 23:59:59.999,5669278.25000000,42455,9421956.00000000,2957292.22130000,0
2024-11-30,0.3285,0.3306,0.3098,0.3196,13010047.0,2024-11-30 23:59:59.999,4153001.17000000,29873,6602077.00000000,2107438.23070000,0
2024-12-01,0.3194,0.3252,0.3054,0.3203,14261298.0,2024-12-01 23:59:59.999,4519884.48650000,30997,7069397.00000000,2241191.53200000,0
2024-12-02,0.3201,0.3286,0.2921,0.3256,31531901.0,2024-12-02 23:59:59.999,9797700.91060000,74629,15313746.00000000,4755473.13920000,0
2024-12-03,0.3255,0.3513,0.3044,0.3504,49481768.0,2024-12-03 23:59:59.999,16340938.91450000,110889,24181847.00000000,7991371.78320000,0
2024-12-04,0.3505,0.3644,0.333,0.353,37093808.0,2024-12-04 23:59:59.999,13030424.61200000,82153,18383573.00000000,6461797.41920000,0
2024-12-05,0.353,0.3563,0.3209,0.3344,50403501.0,2024-12-05 23:59:59.999,17182310.34660000,125293,24249960.00000000,8279334.01860000,0
2024-12-06,0.3346,0.351,0.322,0.344,56538830.0,2024-12-06 23:59:59.999,19179184.30370000,118397,29095026.00000000,9879445.04640000,0
2024-12-07,0.344,0.3734,0.3337,0.3384,37937241.0,2024-12-07 23:59:59.999,13213673.47830000,84507,19690868.00000000,6876222.67190000,0
2024-12-08,0.3384,0.3407,0.3269,0.3399,8857838.0,2024-12-08 23:59:59.999,2959991.00410000,23338,3928379.00000000,1313570.95290000,0
2024-12-09,0.3398,0.3399,0.2345,0.2755,40923703.0,2024-12-09 23:59:59.999,11981657.83060000,103113,20851881.00000000,6093259.71180000,0
2024-12-10,0.2755,0.2793,0.2379,0.2671,31391705.0,2024-12-10 23:59:59.999,8188774.08130000,63226,14632996.00000000,3816644.81800000,0
2024-12-11,0.2671,0.2922,0.2553,0.2908,14975217.0,2024-12-11 23:59:59.999,4121340.79140000,28039,7229557.00000000,1989691.54060000,0
2024-12-12,0.2907,0.3069,0.2868,0.2955,26228313.0,2024-12-12 23:59:59.999,7784912.81590000,46364,12761791.00000000,3789441.51060000,0
2024-12-13,0.2956,0.2975,0.2842,0.2952,9143180.0,2024-12-13 23:59:59.999,2658928.57660000,25573,4262572.00000000,1240595.44180000,0
2024-12-14,0.295,0.2981,0.2725,0.278,6474674.0,2024-12-14 23:59:59.999,1846750.86510000,17539,3308061.00000000,942154.42950000,0
2024-12-15,0.278,0.2891,0.2706,0.2876,7696027.0,2024-12-15 23:59:59.999,2158235.20240000,20747,3667215.00000000,1028671.20320000,0
2024-12-16,0.2875,0.2936,0.2682,0.2773,9931081.0,2024-12-16 23:59:59.999,2780536.50720000,22125,5277105.00000000,1474976.78420000,0
2024-12-17,0.2774,0.2837,0.2592,0.2626,18134686.0,2024-12-17 23:59:59.999,4944594.46240000,41781,9226711.00000000,2520394.14100000,0
2024-12-18,0.2627,0.2635,0.2346,0.2381,20651460.0,2024-12-18 23:59:59.999,5194516.62130000,43972,9539358.00000000,2400402.49630000,0
2024-12-19,0.2381,0.2487,0.2157,0.2235,25933450.0,2024-12-19 23:59:59.999,6045098.04970000,47671,15314055.00000000,3590388.85400000,0
2024-12-20,0.2234,0.2372,0.1888,0.2254,42415947.0,2024-12-20 23:59:59.999,8748954.41030000,72543,24201001.00000000,4961634.94280000,0
2024-12-21,0.2254,0.2387,0.2064,0.2097,14423144.0,2024-12-21 23:59:59.999,3197099.34780000,31667,7059537.00000000,1563849.66240000,0
2024-12-22,0.2099,0.221,0.2052,0.2127,15975875.0,2024-12-22 23:59:59.999,3402434.23390000,27262,7903433.00000000,1683935.30490000,0
2024-12-23,0.2126,0.2352,0.207,0.2319,14505732.0,2024-12-23 23:59:59.999,3208111.78990000,23983,7525808.00000000,1665393.09570000,0
2024-12-24,0.2318,0.308,0.2256,0.2791,229501094.0,2024-12-24 23:59:59.999,63993681.72710000,332729,114294805.00000000,31852242.09180000,0
2024-12-25,0.2793,0.2988,0.2548,0.261,94617160.0,2024-12-25 23:59:59.999,26187882.87170000,115232,46161162.00000000,12787059.37520000,0
2024-12-26,0.2609,0.2622,0.24,0.2456,49377242.0,2024-12-26 23:59:59.999,12386335.70190000,57301,24119839.00000000,6055549.02820000,0
2024-12-27,0.2456,0.2533,0.2379,0.24,24473075.0,2024-12-27 23:59:59.999,5990704.65420000,35380,11458050.00000000,2806920.82490000,0
2024-12-28,0.24,0.2573,0.2379,0.2557,21401029.0,2024-12-28 23:59:59.999,5243926.93520000,30321,11143287.00000000,2733455.43730000,0
2024-12-29,0.2556,0.2647,0.2355,0.2378,28640916.0,2024-12-29 23:59:59.999,7205299.18980000,41316,13104619.00000000,3304898.23800000,0
2024-12-30,0.2378,0.2446,0.2277,0.236,15647714.0,2024-12-30 23:59:59.999,3707118.84630000,30388,7416415.00000000,1757160.95190000,0
2024-12-31,0.236,0.2424,0.229,0.2328,10204464.0,2024-12-31 23:59:59.999,2395010.63160000,21604,4716942.00000000,1106557.30910000,0
